Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m119,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: image,Spreadsheet: num_classes,Spreadsheet: colormap,Spreadsheet: variation,Spreadsheet: condition,Spreadsheet: trial_type,Spreadsheet: question,Spreadsheet: correct_answer,Spreadsheet: group_number
42,1789992294000,21/09/2026 12:04:54,1789992294000,1,21/09/2026 13:04:54,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,15,,,,5841.9,,,5841.9,0,5841.9,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
43,1789992301000,21/09/2026 12:05:01,1789992301000,1,21/09/2026 13:05:01,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,30,,,,3190.6,,,3190.6,1,3190.6,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
44,1789992308000,21/09/2026 12:05:08,1789992308000,1,21/09/2026 13:05:08,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,5,,,,1881.5,,,1881.5,1,1881.5,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
45,1789992315000,21/09/2026 12:05:15,1789992315000,1,21/09/2026 13:05:15,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,10,,,,5498.5,,,5498.5,1,5498.5,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
46,1789992322000,21/09/2026 12:05:22,1789992322000,1,21/09/2026 13:05:22,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,20,,,,5689.2,,,5689.2,1,5689.2,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
47,1789992329000,21/09/2026 12:05:29,1789992329000,1,21/09/2026 13:05:29,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,10,,,,6845.7,,,6845.7,1,6845.7,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
48,1789992336000,21/09/2026 12:05:36,1789992336000,1,21/09/2026 13:05:36,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_027,S1PUB027,S1_PRIV_027,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,20,,,,7315.7,,,7315.7,1,7315.7,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
49,1789992343000,21/09/2026 12:05:43,1789992343000,1,21/09/2026 13:05:43,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,30,,,,6396.3,,,6396.3,1,6396.3,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
50,1789992350000,21/09/2026 12:05:50,1789992350000,1,21/09/2026 13:05:50,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,10,,,,5967.0,,,5967.0,1,5967.0,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
51,1789992357000,21/09/2026 12:05:57,1789992357000,1,21/09/2026 13:05:57,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,5,,,,4273.9,,,4273.9,1,4273.9,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
52,1789992364000,21/09/2026 12:06:04,1789992364000,1,21/09/2026 13:06:04,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,20,,,,6836.8,,,6836.8,1,6836.8,,,,Response,,,Display1,disc_20_1_tab20sa.png,20,tab20sa,1,sa,discrimination,How many distinct classes do you see?,20,2
53,1789992371000,21/09/2026 12:06:11,1789992371000,1,21/09/2026 13:06:11,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,25,,,,7108.5,,,7108.5,0,7108.5,,,,Response,,,Display1,disc_30_1_tab20.png,30,tab20,1,baseline,discrimination,How many distinct classes do you see?,30,2
54,1789992378000,21/09/2026 12:06:18,1789992378000,1,21/09/2026 13:06:18,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,15,,,,3786.1,,,3786.1,0,3786.1,,,,Response,,,Display1,disc_20_1_tab20.png,20,tab20,1,baseline,discrimination,How many distinct classes do you see?,20,2
55,1789992385000,21/09/2026 12:06:25,1789992385000,1,21/09/2026 13:06:25,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,30,,,,12852.3,,,12852.3,1,12852.3,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
56,1789992392000,21/09/2026 12:06:32,1789992392000,1,21/09/2026 13:06:32,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,20,,,,9208.7,,,9208.7,1,9208.7,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
57,1789992399000,21/09/2026 12:06:39,1789992399000,1,21/09/2026 13:06:39,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,10,,,,5631.0,,,5631.0,1,5631.0,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
58,1789992406000,21/09/2026 12:06:46,1789992406000,1,21/09/2026 13:06:46,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,10,,,,2440.4,,,2440.4,1,2440.4,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
59,1789992413000,21/09/2026 12:06:53,1789992413000,1,21/09/2026 13:06:53,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,30,,,,9755.5,,,9755.5,1,9755.5,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
60,1789992420000,21/09/2026 12:07:00,1789992420000,1,21/09/2026 13:07:00,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,5,,,,4623.9,,,4623.9,1,4623.9,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
61,1789992427000,21/09/2026 12:07:07,1789992427000,1,21/09/2026 13:07:07,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,5,,,,4341.0,,,4341.0,1,4341.0,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
62,1789992434000,21/09/2026 12:07:14,1789992434000,1,21/09/2026 13:07:14,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,20,,,,5129.7,,,5129.7,1,5129.7,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
63,1789992441000,21/09/2026 12:07:21,1789992441000,1,21/09/2026 13:07:21,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,10,,,,5030.6,,,5030.6,1,5030.6,,,,Response,,,Display1,disc_10_2_tab20sa.png,10,tab20sa,2,sa,discrimination,How many distinct classes do you see?,10,2
64,1789992448000,21/09/2026 12:07:28,1789992448000,1,21/09/2026 13:07:28,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,10,,,,2808.7,,,2808.7,1,2808.7,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
65,1789992455000,21/09/2026 12:07:35,1789992455000,1,21/09/2026 13:07:35,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,5,,,,3408.0,,,3408.0,1,3408.0,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
66,1789992462000,21/09/2026 12:07:42,1789992462000,1,21/09/2026 13:07:42,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,18,Display 1,Screen 1,,,response,20,,,,4783.0,,,4783.0,1,4783.0,,,,Response,,,Display1,disc_20_3_tab20sa.png,20,tab20sa,3,sa,discrimination,How many distinct classes do you see?,20,2
67,1789992469000,21/09/2026 12:07:49,1789992469000,1,21/09/2026 13:07:49,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,19,Display 1,Screen 1,,,response,20,,,,6382.9,,,6382.9,1,6382.9,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
68,1789992476000,21/09/2026 12:07:56,1789992476000,1,21/09/2026 13:07:56,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,20,Display 1,Screen 1,,,response,5,,,,4002.9,,,4002.9,1,4002.9,,,,Response,,,Display1,disc_5_1_tab20.png,5,tab20,1,baseline,discrimination,How many distinct classes do you see?,5,2
69,1789992483000,21/09/2026 12:08:03,1789992483000,1,21/09/2026 13:08:03,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,21,Display 1,Screen 1,,,response,5,,,,3770.5,,,3770.5,1,3770.5,,,,Response,,,Display1,disc_5_3_tab20sa.png,5,tab20sa,3,sa,discrimination,How many distinct classes do you see?,5,2
70,1789992490000,21/09/2026 12:08:10,1789992490000,1,21/09/2026 13:08:10,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,22,Display 1,Screen 1,,,response,10,,,,5221.4,,,5221.4,1,5221.4,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
71,1789992497000,21/09/2026 12:08:17,1789992497000,1,21/09/2026 13:08:17,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,23,Display 1,Screen 1,,,response,30,,,,10438.9,,,10438.9,1,10438.9,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
72,1789992504000,21/09/2026 12:08:24,1789992504000,1,21/09/2026 13:08:24,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_028,S1PUB028,S1_PRIV_028,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,24,Display 1,Screen 1,,,response,30,,,,5392.8,,,5392.8,1,5392.8,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
73,1789992511000,21/09/2026 12:08:31,1789992511000,1,21/09/2026 13:08:31,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,1,Display 1,Screen 1,,,response,10,,,,6588.6,,,6588.6,1,6588.6,,,,Response,,,Display1,disc_10_1_tab20sa.png,10,tab20sa,1,sa,discrimination,How many distinct classes do you see?,10,2
74,1789992518000,21/09/2026 12:08:38,1789992518000,1,21/09/2026 13:08:38,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,2,Display 1,Screen 1,,,response,5,,,,4286.0,,,4286.0,1,4286.0,,,,Response,,,Display1,disc_5_2_tab20sa.png,5,tab20sa,2,sa,discrimination,How many distinct classes do you see?,5,2
75,1789992525000,21/09/2026 12:08:45,1789992525000,1,21/09/2026 13:08:45,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,3,Display 1,Screen 1,,,response,5,,,,3921.4,,,3921.4,0,3921.4,,,,Response,,,Display1,disc_10_2_tab20.png,10,tab20,2,baseline,discrimination,How many distinct classes do you see?,10,2
76,1789992532000,21/09/2026 12:08:52,1789992532000,1,21/09/2026 13:08:52,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,4,Display 1,Screen 1,,,response,5,,,,3947.7,,,3947.7,1,3947.7,,,,Response,,,Display1,disc_5_3_tab20.png,5,tab20,3,baseline,discrimination,How many distinct classes do you see?,5,2
77,1789992539000,21/09/2026 12:08:59,1789992539000,1,21/09/2026 13:08:59,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,5,Display 1,Screen 1,,,response,20,,,,6785.0,,,6785.0,1,6785.0,,,,Response,,,Display1,disc_20_2_tab20.png,20,tab20,2,baseline,discrimination,How many distinct classes do you see?,20,2
78,1789992546000,21/09/2026 12:09:06,1789992546000,1,21/09/2026 13:09:06,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,6,Display 1,Screen 1,,,response,15,,,,5124.4,,,5124.4,0,5124.4,,,,Response,,,Display1,disc_20_2_tab20sa.png,20,tab20sa,2,sa,discrimination,How many distinct classes do you see?,20,2
79,1789992553000,21/09/2026 12:09:13,1789992553000,1,21/09/2026 13:09:13,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,7,Display 1,Screen 1,,,response,5,,,,2563.3,,,2563.3,1,2563.3,,,,Response,,,Display1,disc_5_1_tab20sa.png,5,tab20sa,1,sa,discrimination,How many distinct classes do you see?,5,2
80,1789992560000,21/09/2026 12:09:20,1789992560000,1,21/09/2026 13:09:20,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,8,Display 1,Screen 1,,,response,30,,,,9495.7,,,9495.7,1,9495.7,,,,Response,,,Display1,disc_30_2_tab20sa.png,30,tab20sa,2,sa,discrimination,How many distinct classes do you see?,30,2
81,1789992567000,21/09/2026 12:09:27,1789992567000,1,21/09/2026 13:09:27,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,9,Display 1,Screen 1,,,response,30,,,,6658.4,,,6658.4,1,6658.4,,,,Response,,,Display1,disc_30_3_tab20sa.png,30,tab20sa,3,sa,discrimination,How many distinct classes do you see?,30,2
82,1789992574000,21/09/2026 12:09:34,1789992574000,1,21/09/2026 13:09:34,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,10,Display 1,Screen 1,,,response,20,,,,3815.6,,,3815.6,1,3815.6,,,,Response,,,Display1,disc_20_3_tab20.png,20,tab20,3,baseline,discrimination,How many distinct classes do you see?,20,2
83,1789992581000,21/09/2026 12:09:41,1789992581000,1,21/09/2026 13:09:41,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,11,Display 1,Screen 1,,,response,25,,,,3485.9,,,3485.9,0,3485.9,,,,Response,,,Display1,disc_30_1_tab20sa.png,30,tab20sa,1,sa,discrimination,How many distinct classes do you see?,30,2
84,1789992588000,21/09/2026 12:09:48,1789992588000,1,21/09/2026 13:09:48,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,12,Display 1,Screen 1,,,response,10,,,,10366.5,,,10366.5,1,10366.5,,,,Response,,,Display1,disc_10_3_tab20sa.png,10,tab20sa,3,sa,discrimination,How many distinct classes do you see?,10,2
85,1789992595000,21/09/2026 12:09:55,1789992595000,1,21/09/2026 13:09:55,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,13,Display 1,Screen 1,,,response,5,,,,4347.6,,,4347.6,1,4347.6,,,,Response,,,Display1,disc_5_2_tab20.png,5,tab20,2,baseline,discrimination,How many distinct classes do you see?,5,2
86,1789992602000,21/09/2026 12:10:02,1789992602000,1,21/09/2026 13:10:02,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,14,Display 1,Screen 1,,,response,10,,,,2258.1,,,2258.1,1,2258.1,,,,Response,,,Display1,disc_10_1_tab20.png,10,tab20,1,baseline,discrimination,How many distinct classes do you see?,10,2
87,1789992609000,21/09/2026 12:10:09,1789992609000,1,21/09/2026 13:10:09,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,15,Display 1,Screen 1,,,response,30,,,,7768.7,,,7768.7,1,7768.7,,,,Response,,,Display1,disc_30_3_tab20.png,30,tab20,3,baseline,discrimination,How many distinct classes do you see?,30,2
88,1789992616000,21/09/2026 12:10:16,1789992616000,1,21/09/2026 13:10:16,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,16,Display 1,Screen 1,,,response,30,,,,9918.9,,,9918.9,1,9918.9,,,,Response,,,Display1,disc_30_2_tab20.png,30,tab20,2,baseline,discrimination,How many distinct classes do you see?,30,2
89,1789992623000,21/09/2026 12:10:23,1789992623000,1,21/09/2026 13:10:23,229051,38,synthetic-g2,,SYN-S1-S1_PRIV_029,S1PUB029,S1_PRIV_029,,complete,SYNTHETIC,,computer,Synthetic desktop,Synthetic OS,Synthetic Browser,1920 x 1080,1440 x 900,,,,Discrimination Task G2,SYNTHETIC,G2,G2,G2,17,Display 1,Screen 1,,,response,10,,,,4620.1,,,4620.1,1,4620.1,,,,Response,,,Display1,disc_10_3_tab20.png,10,tab20,3,baseline,discrimination,How many distinct classes do you see?,10,2
